sample_id,label,label_id,image_path,audio_path,image_raw_path,split
rubber11,rubber,6,data/fusiondata/img_jpg/rubber11.jpg,data/fusiondata/audio/rubber11.wav,data/fusiondata/img/rubber11.heic,train
rubber12,rubber,6,data/fusiondata/img_jpg/rubber12.jpg,data/fusiondata/audio/rubber12.wav,data/fusiondata/img/rubber12.heic,train
rubber13,rubber,6,data/fusiondata/img_jpg/rubber13.jpg,data/fusiondata/audio/rubber13.wav,data/fusiondata/img/rubber13.heic,train
rubber14,rubber,6,data/fusiondata/img_jpg/rubber14.jpg,data/fusiondata/audio/rubber14.wav,data/fusiondata/img/rubber14.heic,train
rubber15,rubber,6,data/fusiondata/img_jpg/rubber15.jpg,data/fusiondata/audio/rubber15.wav,data/fusiondata/img/rubber15.heic,train
rubber16,rubber,6,data/fusiondata/img_jpg/rubber16.jpg,data/fusiondata/audio/rubber16.wav,data/fusiondata/img/rubber16.heic,val
rubber17,rubber,6,data/fusiondata/img_jpg/rubber17.jpg,data/fusiondata/audio/rubber17.wav,data/fusiondata/img/rubber17.heic,train
rubber18,rubber,6,data/fusiondata/img_jpg/rubber18.jpg,data/fusiondata/audio/rubber18.wav,data/fusiondata/img/rubber18.heic,train
rubber19,rubber,6,data/fusiondata/img_jpg/rubber19.jpg,data/fusiondata/audio/rubber19.wav,data/fusiondata/img/rubber19.heic,train
rubber20,rubber,6,data/fusiondata/img_jpg/rubber20.jpg,data/fusiondata/audio/rubber20.wav,data/fusiondata/img/rubber20.heic,test
tile01,tile,7,data/fusiondata/img_jpg/tile01.jpg,data/fusiondata/audio/tile01.wav,data/fusiondata/img/tile01.heic,train
tile02,tile,7,data/fusiondata/img_jpg/tile02.jpg,data/fusiondata/audio/tile02.wav,data/fusiondata/img/tile02.heic,train
tile03,tile,7,data/fusiondata/img_jpg/tile03.jpg,data/fusiondata/audio/tile03.wav,data/fusiondata/img/tile03.heic,train
tile04,tile,7,data/fusiondata/img_jpg/tile04.jpg,data/fusiondata/audio/tile04.wav,data/fusiondata/img/tile04.heic,train
tile05,tile,7,data/fusiondata/img_jpg/tile05.jpg,data/fusiondata/audio/tile05.wav,data/fusiondata/img/tile05.heic,train
tile06,tile,7,data/fusiondata/img_jpg/tile06.jpg,data/fusiondata/audio/tile06.wav,data/fusiondata/img/tile06.heic,train
tile07,tile,7,data/fusiondata/img_jpg/tile07.jpg,data/fusiondata/audio/tile07.wav,data/fusiondata/img/tile07.heic,train
tile08,tile,7,data/fusiondata/img_jpg/tile08.jpg,data/fusiondata/audio/tile08.wav,data/fusiondata/img/tile08.heic,train
tile09,tile,7,data/fusiondata/img_jpg/tile09.jpg,data/fusiondata/audio/tile09.wav,data/fusiondata/img/tile09.heic,train
tile10,tile,7,data/fusiondata/img_jpg/tile10.jpg,data/fusiondata/audio/tile10.wav,data/fusiondata/img/tile10.heic,train
tile11,tile,7,data/fusiondata/img_jpg/tile11.jpg,data/fusiondata/audio/tile11.wav,data/fusiondata/img/tile11.heic,train
tile12,tile,7,data/fusiondata/img_jpg/tile12.jpg,data/fusiondata/audio/tile12.wav,data/fusiondata/img/tile12.heic,train
tile13,tile,7,data/fusiondata/img_jpg/tile13.jpg,data/fusiondata/audio/tile13.wav,data/fusiondata/img/tile13.heic,train
tile14,tile,7,data/fusiondata/img_jpg/tile14.jpg,data/fusiondata/audio/tile14.wav,data/fusiondata/img/tile14.heic,train
tile15,tile,7,data/fusiondata/img_jpg/tile15.jpg,data/fusiondata/audio/tile15.wav,data/fusiondata/img/tile15.heic,train
tile16,tile,7,data/fusiondata/img_jpg/tile16.jpg,data/fusiondata/audio/tile16.wav,data/fusiondata/img/tile16.heic,test
tile17,tile,7,data/fusiondata/img_jpg/tile17.jpg,data/fusiondata/audio/tile17.wav,data/fusiondata/img/tile17.heic,train
tile18,tile,7,data/fusiondata/img_jpg/tile18.jpg,data/fusiondata/audio/tile18.wav,data/fusiondata/img/tile18.heic,val
tile19,tile,7,data/fusiondata/img_jpg/tile19.jpg,data/fusiondata/audio/tile19.wav,data/fusiondata/img/tile19.heic,train
tile20,tile,7,data/fusiondata/img_jpg/tile20.jpg,data/fusiondata/audio/tile20.wav,data/fusiondata/img/tile20.heic,test
tile21,tile,7,data/fusiondata/img_jpg/tile21.jpg,data/fusiondata/audio/tile21.wav,data/fusiondata/img/tile21.heic,train
tile22,tile,7,data/fusiondata/img_jpg/tile22.jpg,data/fusiondata/audio/tile22.wav,data/fusiondata/img/tile22.heic,val
wood01,wood,8,data/fusiondata/img_jpg/wood01.jpg,data/fusiondata/audio/wood01.wav,data/fusiondata/img/wood01.heic,train
wood02,wood,8,data/fusiondata/img_jpg/wood02.jpg,data/fusiondata/audio/wood02.wav,data/fusiondata/img/wood02.heic,test
wood03,wood,8,data/fusiondata/img_jpg/wood03.jpg,data/fusiondata/audio/wood03.wav,data/fusiondata/img/wood03.heic,train
wood04,wood,8,data/fusiondata/img_jpg/wood04.jpg,data/fusiondata/audio/wood04.wav,data/fusiondata/img/wood04.heic,train
wood05,wood,8,data/fusiondata/img_jpg/wood05.jpg,data/fusiondata/audio/wood05.wav,data/fusiondata/img/wood05.heic,train
wood06,wood,8,data/fusiondata/img_jpg/wood06.jpg,data/fusiondata/audio/wood06.wav,data/fusiondata/img/wood06.heic,train
wood07,wood,8,data/fusiondata/img_jpg/wood07.jpg,data/fusiondata/audio/wood07.wav,data/fusiondata/img/wood07.heic,train
wood08,wood,8,data/fusiondata/img_jpg/wood08.jpg,data/fusiondata/audio/wood08.wav,data/fusiondata/img/wood08.heic,train
wood09,wood,8,data/fusiondata/img_jpg/wood09.jpg,data/fusiondata/audio/wood09.wav,data/fusiondata/img/wood09.heic,train
wood10,wood,8,data/fusiondata/img_jpg/wood10.jpg,data/fusiondata/audio/wood10.wav,data/fusiondata/img/wood10.heic,train
wood11,wood,8,data/fusiondata/img_jpg/wood11.jpg,data/fusiondata/audio/wood11.wav,data/fusiondata/img/wood11.heic,val
wood12,wood,8,data/fusiondata/img_jpg/wood12.jpg,data/fusiondata/audio/wood12.wav,data/fusiondata/img/wood12.heic,train
wood13,wood,8,data/fusiondata/img_jpg/wood13.jpg,data/fusiondata/audio/wood13.wav,data/fusiondata/img/wood13.heic,train
wood14,wood,8,data/fusiondata/img_jpg/wood14.jpg,data/fusiondata/audio/wood14.wav,data/fusiondata/img/wood14.heic,test
wood15,wood,8,data/fusiondata/img_jpg/wood15.jpg,data/fusiondata/audio/wood15.wav,data/fusiondata/img/wood15.heic,train
wood16,wood,8,data/fusiondata/img_jpg/wood16.jpg,data/fusiondata/audio/wood16.wav,data/fusiondata/img/wood16.heic,train
wood17,wood,8,data/fusiondata/img_jpg/wood17.jpg,data/fusiondata/audio/wood17.wav,data/fusiondata/img/wood17.heic,train
wood18,wood,8,data/fusiondata/img_jpg/wood18.jpg,data/fusiondata/audio/wood18.wav,data/fusiondata/img/wood18.heic,train
wood19,wood,8,data/fusiondata/img_jpg/wood19.jpg,data/fusiondata/audio/wood19.wav,data/fusiondata/img/wood19.heic,train
wood20,wood,8,data/fusiondata/img_jpg/wood20.jpg,data/fusiondata/audio/wood20.wav,data/fusiondata/img/wood20.heic,val
wood21,wood,8,data/fusiondata/img_jpg/wood21.jpg,data/fusiondata/audio/wood21.wav,data/fusiondata/img/wood21.heic,train
wood22,wood,8,data/fusiondata/img_jpg/wood22.jpg,data/fusiondata/audio/wood22.wav,data/fusiondata/img/wood22.heic,train
wood23,wood,8,data/fusiondata/img_jpg/wood23.jpg,data/fusiondata/audio/wood23.wav,data/fusiondata/img/wood23.heic,train
wood24,wood,8,data/fusiondata/img_jpg/wood24.jpg,data/fusiondata/audio/wood24.wav,data/fusiondata/img/wood24.heic,train
wood25,wood,8,data/fusiondata/img_jpg/wood25.jpg,data/fusiondata/audio/wood25.wav,data/fusiondata/img/wood25.heic,train
wood26,wood,8,data/fusiondata/img_jpg/wood26.jpg,data/fusiondata/audio/wood26.wav,data/fusiondata/img/wood26.heic,test
wood27,wood,8,data/fusiondata/img_jpg/wood27.jpg,data/fusiondata/audio/wood27.wav,data/fusiondata/img/wood27.heic,train
wood28,wood,8,data/fusiondata/img_jpg/wood28.jpg,data/fusiondata/audio/wood28.wav,data/fusiondata/img/wood28.heic,train
wood29,wood,8,data/fusiondata/img_jpg/wood29.jpg,data/fusiondata/audio/wood29.wav,data/fusiondata/img/wood29.heic,train
wood30,wood,8,data/fusiondata/img_jpg/wood30.jpg,data/fusiondata/audio/wood30.wav,data/fusiondata/img/wood30.heic,val
woodgrain01,woodgrain,9,data/fusiondata/img_jpg/woodgrain01.jpg,data/fusiondata/audio/woodgrain01.wav,data/fusiondata/img/woodgrain01.heic,train
woodgrain02,woodgrain,9,data/fusiondata/img_jpg/woodgrain02.jpg,data/fusiondata/audio/woodgrain02.wav,data/fusiondata/img/woodgrain02.heic,train
woodgrain03,woodgrain,9,data/fusiondata/img_jpg/woodgrain03.jpg,data/fusiondata/audio/woodgrain03.wav,data/fusiondata/img/woodgrain03.heic,train
woodgrain04,woodgrain,9,data/fusiondata/img_jpg/woodgrain04.jpg,data/fusiondata/audio/woodgrain04.wav,data/fusiondata/img/woodgrain04.heic,train
woodgrain05,woodgrain,9,data/fusiondata/img_jpg/woodgrain05.jpg,data/fusiondata/audio/woodgrain05.wav,data/fusiondata/img/woodgrain05.heic,train
woodgrain06,woodgrain,9,data/fusiondata/img_jpg/woodgrain06.jpg,data/fusiondata/audio/woodgrain06.wav,data/fusiondata/img/woodgrain06.heic,test
woodgrain07,woodgrain,9,data/fusiondata/img_jpg/woodgrain07.jpg,data/fusiondata/audio/woodgrain07.wav,data/fusiondata/img/woodgrain07.heic,train
woodgrain08,woodgrain,9,data/fusiondata/img_jpg/woodgrain08.jpg,data/fusiondata/audio/woodgrain08.wav,data/fusiondata/img/woodgrain08.heic,train
woodgrain09,woodgrain,9,data/fusiondata/img_jpg/woodgrain09.jpg,data/fusiondata/audio/woodgrain09.wav,data/fusiondata/img/woodgrain09.heic,train
woodgrain10,woodgrain,9,data/fusiondata/img_jpg/woodgrain10.jpg,data/fusiondata/audio/woodgrain10.wav,data/fusiondata/img/woodgrain10.heic,train
woodgrain11,woodgrain,9,data/fusiondata/img_jpg/woodgrain11.jpg,data/fusiondata/audio/woodgrain11.wav,data/fusiondata/img/woodgrain11.heic,train
woodgrain12,woodgrain,9,data/fusiondata/img_jpg/woodgrain12.jpg,data/fusiondata/audio/woodgrain12.wav,data/fusiondata/img/woodgrain12.heic,train
woodgrain13,woodgrain,9,data/fusiondata/img_jpg/woodgrain13.jpg,data/fusiondata/audio/woodgrain13.wav,data/fusiondata/img/woodgrain13.heic,train
woodgrain14,woodgrain,9,data/fusiondata/img_jpg/woodgrain14.jpg,data/fusiondata/audio/woodgrain14.wav,data/fusiondata/img/woodgrain14.heic,test
woodgrain15,woodgrain,9,data/fusiondata/img_jpg/woodgrain15.jpg,data/fusiondata/audio/woodgrain15.wav,data/fusiondata/img/woodgrain15.heic,val
woodgrain16,woodgrain,9,data/fusiondata/img_jpg/woodgrain16.jpg,data/fusiondata/audio/woodgrain16.wav,data/fusiondata/img/woodgrain16.heic,val
