sample_id,label,label_id,image_path,audio_path,image_raw_path,split
rubber02,rubber,7,data/fusiondata/img_jpg/rubber02.jpg,data/fusiondata/audio/rubber02.wav,data/fusiondata/img/rubber02.heic,train
rubber03,rubber,7,data/fusiondata/img_jpg/rubber03.jpg,data/fusiondata/audio/rubber03.wav,data/fusiondata/img/rubber03.heic,test
rubber04,rubber,7,data/fusiondata/img_jpg/rubber04.jpg,data/fusiondata/audio/rubber04.wav,data/fusiondata/img/rubber04.heic,train
rubber05,rubber,7,data/fusiondata/img_jpg/rubber05.jpg,data/fusiondata/audio/rubber05.wav,data/fusiondata/img/rubber05.heic,val
rubber06,rubber,7,data/fusiondata/img_jpg/rubber06.jpg,data/fusiondata/audio/rubber06.wav,data/fusiondata/img/rubber06.heic,train
rubber07,rubber,7,data/fusiondata/img_jpg/rubber07.jpg,data/fusiondata/audio/rubber07.wav,data/fusiondata/img/rubber07.heic,train
rubber08,rubber,7,data/fusiondata/img_jpg/rubber08.jpg,data/fusiondata/audio/rubber08.wav,data/fusiondata/img/rubber08.heic,train
rubber09,rubber,7,data/fusiondata/img_jpg/rubber09.jpg,data/fusiondata/audio/rubber09.wav,data/fusiondata/img/rubber09.heic,train
rubber10,rubber,7,data/fusiondata/img_jpg/rubber10.jpg,data/fusiondata/audio/rubber10.wav,data/fusiondata/img/rubber10.heic,train
rubber11,rubber,7,data/fusiondata/img_jpg/rubber11.jpg,data/fusiondata/audio/rubber11.wav,data/fusiondata/img/rubber11.heic,train
rubber12,rubber,7,data/fusiondata/img_jpg/rubber12.jpg,data/fusiondata/audio/rubber12.wav,data/fusiondata/img/rubber12.heic,train
rubber13,rubber,7,data/fusiondata/img_jpg/rubber13.jpg,data/fusiondata/audio/rubber13.wav,data/fusiondata/img/rubber13.heic,train
rubber14,rubber,7,data/fusiondata/img_jpg/rubber14.jpg,data/fusiondata/audio/rubber14.wav,data/fusiondata/img/rubber14.heic,train
rubber15,rubber,7,data/fusiondata/img_jpg/rubber15.jpg,data/fusiondata/audio/rubber15.wav,data/fusiondata/img/rubber15.heic,train
rubber16,rubber,7,data/fusiondata/img_jpg/rubber16.jpg,data/fusiondata/audio/rubber16.wav,data/fusiondata/img/rubber16.heic,train
rubber17,rubber,7,data/fusiondata/img_jpg/rubber17.jpg,data/fusiondata/audio/rubber17.wav,data/fusiondata/img/rubber17.heic,train
rubber18,rubber,7,data/fusiondata/img_jpg/rubber18.jpg,data/fusiondata/audio/rubber18.wav,data/fusiondata/img/rubber18.heic,test
rubber19,rubber,7,data/fusiondata/img_jpg/rubber19.jpg,data/fusiondata/audio/rubber19.wav,data/fusiondata/img/rubber19.heic,val
rubber20,rubber,7,data/fusiondata/img_jpg/rubber20.jpg,data/fusiondata/audio/rubber20.wav,data/fusiondata/img/rubber20.heic,train
softplastic01,softplastic,8,data/fusiondata/img_jpg/softplastic01.jpg,data/fusiondata/audio/softplastic01.wav,data/fusiondata/img/softplastic01.heic,train
softplastic02,softplastic,8,data/fusiondata/img_jpg/softplastic02.jpg,data/fusiondata/audio/softplastic02.wav,data/fusiondata/img/softplastic02.heic,train
softplastic03,softplastic,8,data/fusiondata/img_jpg/softplastic03.jpg,data/fusiondata/audio/softplastic03.wav,data/fusiondata/img/softplastic03.heic,val
softplastic04,softplastic,8,data/fusiondata/img_jpg/softplastic04.jpg,data/fusiondata/audio/softplastic04.wav,data/fusiondata/img/softplastic04.heic,test
softplastic05,softplastic,8,data/fusiondata/img_jpg/softplastic05.jpg,data/fusiondata/audio/softplastic05.wav,data/fusiondata/img/softplastic05.heic,train
softplastic06,softplastic,8,data/fusiondata/img_jpg/softplastic06.jpg,data/fusiondata/audio/softplastic06.wav,data/fusiondata/img/softplastic06.heic,train
softplastic07,softplastic,8,data/fusiondata/img_jpg/softplastic07.jpg,data/fusiondata/audio/softplastic07.wav,data/fusiondata/img/softplastic07.heic,train
softplastic08,softplastic,8,data/fusiondata/img_jpg/softplastic08.jpg,data/fusiondata/audio/softplastic08.wav,data/fusiondata/img/softplastic08.heic,test
softplastic09,softplastic,8,data/fusiondata/img_jpg/softplastic09.jpg,data/fusiondata/audio/softplastic09.wav,data/fusiondata/img/softplastic09.heic,train
softplastic10,softplastic,8,data/fusiondata/img_jpg/softplastic10.jpg,data/fusiondata/audio/softplastic10.wav,data/fusiondata/img/softplastic10.heic,train
softplastic11,softplastic,8,data/fusiondata/img_jpg/softplastic11.jpg,data/fusiondata/audio/softplastic11.wav,data/fusiondata/img/softplastic11.heic,train
softplastic12,softplastic,8,data/fusiondata/img_jpg/softplastic12.jpg,data/fusiondata/audio/softplastic12.wav,data/fusiondata/img/softplastic12.heic,train
softplastic13,softplastic,8,data/fusiondata/img_jpg/softplastic13.jpg,data/fusiondata/audio/softplastic13.wav,data/fusiondata/img/softplastic13.heic,train
softplastic14,softplastic,8,data/fusiondata/img_jpg/softplastic14.jpg,data/fusiondata/audio/softplastic14.wav,data/fusiondata/img/softplastic14.heic,train
softplastic15,softplastic,8,data/fusiondata/img_jpg/softplastic15.jpg,data/fusiondata/audio/softplastic15.wav,data/fusiondata/img/softplastic15.heic,train
softplastic16,softplastic,8,data/fusiondata/img_jpg/softplastic16.jpg,data/fusiondata/audio/softplastic16.wav,data/fusiondata/img/softplastic16.heic,train
softplastic17,softplastic,8,data/fusiondata/img_jpg/softplastic17.jpg,data/fusiondata/audio/softplastic17.wav,data/fusiondata/img/softplastic17.heic,train
softplastic18,softplastic,8,data/fusiondata/img_jpg/softplastic18.jpg,data/fusiondata/audio/softplastic18.wav,data/fusiondata/img/softplastic18.heic,train
softplastic19,softplastic,8,data/fusiondata/img_jpg/softplastic19.jpg,data/fusiondata/audio/softplastic19.wav,data/fusiondata/img/softplastic19.heic,train
softplastic20,softplastic,8,data/fusiondata/img_jpg/softplastic20.jpg,data/fusiondata/audio/softplastic20.wav,data/fusiondata/img/softplastic20.heic,train
softplastic21,softplastic,8,data/fusiondata/img_jpg/softplastic21.jpg,data/fusiondata/audio/softplastic21.wav,data/fusiondata/img/softplastic21.heic,val
softplastic22,softplastic,8,data/fusiondata/img_jpg/softplastic22.jpg,data/fusiondata/audio/softplastic22.wav,data/fusiondata/img/softplastic22.heic,train
steel01,steel,9,data/fusiondata/img_jpg/steel01.jpg,data/fusiondata/audio/steel01.wav,data/fusiondata/img/steel01.heic,train
steel02,steel,9,data/fusiondata/img_jpg/steel02.jpg,data/fusiondata/audio/steel02.wav,data/fusiondata/img/steel02.heic,train
steel03,steel,9,data/fusiondata/img_jpg/steel03.jpg,data/fusiondata/audio/steel03.wav,data/fusiondata/img/steel03.heic,train
steel04,steel,9,data/fusiondata/img_jpg/steel04.jpg,data/fusiondata/audio/steel04.wav,data/fusiondata/img/steel04.heic,train
steel05,steel,9,data/fusiondata/img_jpg/steel05.jpg,data/fusiondata/audio/steel05.wav,data/fusiondata/img/steel05.heic,test
steel06,steel,9,data/fusiondata/img_jpg/steel06.jpg,data/fusiondata/audio/steel06.wav,data/fusiondata/img/steel06.heic,train
steel07,steel,9,data/fusiondata/img_jpg/steel07.jpg,data/fusiondata/audio/steel07.wav,data/fusiondata/img/steel07.heic,test
steel08,steel,9,data/fusiondata/img_jpg/steel08.jpg,data/fusiondata/audio/steel08.wav,data/fusiondata/img/steel08.heic,train
steel09,steel,9,data/fusiondata/img_jpg/steel09.jpg,data/fusiondata/audio/steel09.wav,data/fusiondata/img/steel09.heic,train
steel10,steel,9,data/fusiondata/img_jpg/steel10.jpg,data/fusiondata/audio/steel10.wav,data/fusiondata/img/steel10.heic,train
steel11,steel,9,data/fusiondata/img_jpg/steel11.jpg,data/fusiondata/audio/steel11.wav,data/fusiondata/img/steel11.heic,train
steel12,steel,9,data/fusiondata/img_jpg/steel12.jpg,data/fusiondata/audio/steel12.wav,data/fusiondata/img/steel12.heic,train
steel13,steel,9,data/fusiondata/img_jpg/steel13.jpg,data/fusiondata/audio/steel13.wav,data/fusiondata/img/steel13.heic,train
steel14,steel,9,data/fusiondata/img_jpg/steel14.jpg,data/fusiondata/audio/steel14.wav,data/fusiondata/img/steel14.heic,train
steel15,steel,9,data/fusiondata/img_jpg/steel15.jpg,data/fusiondata/audio/steel15.wav,data/fusiondata/img/steel15.heic,train
steel16,steel,9,data/fusiondata/img_jpg/steel16.jpg,data/fusiondata/audio/steel16.wav,data/fusiondata/img/steel16.heic,val
steel17,steel,9,data/fusiondata/img_jpg/steel17.jpg,data/fusiondata/audio/steel17.wav,data/fusiondata/img/steel17.heic,train
steel18,steel,9,data/fusiondata/img_jpg/steel18.jpg,data/fusiondata/audio/steel18.wav,data/fusiondata/img/steel18.heic,test
steel19,steel,9,data/fusiondata/img_jpg/steel19.jpg,data/fusiondata/audio/steel19.wav,data/fusiondata/img/steel19.heic,val
steel20,steel,9,data/fusiondata/img_jpg/steel20.jpg,data/fusiondata/audio/steel20.wav,data/fusiondata/img/steel20.heic,train
steel21,steel,9,data/fusiondata/img_jpg/steel21.jpg,data/fusiondata/audio/steel21.wav,data/fusiondata/img/steel21.heic,train
steel22,steel,9,data/fusiondata/img_jpg/steel22.jpg,data/fusiondata/audio/steel22.wav,data/fusiondata/img/steel22.heic,train
steel23,steel,9,data/fusiondata/img_jpg/steel23.jpg,data/fusiondata/audio/steel23.wav,data/fusiondata/img/steel23.heic,val
steel24,steel,9,data/fusiondata/img_jpg/steel24.jpg,data/fusiondata/audio/steel24.wav,data/fusiondata/img/steel24.heic,train
steel25,steel,9,data/fusiondata/img_jpg/steel25.jpg,data/fusiondata/audio/steel25.wav,data/fusiondata/img/steel25.heic,train
steel26,steel,9,data/fusiondata/img_jpg/steel26.jpg,data/fusiondata/audio/steel26.wav,data/fusiondata/img/steel26.heic,train
tile01,tile,10,data/fusiondata/img_jpg/tile01.jpg,data/fusiondata/audio/tile01.wav,data/fusiondata/img/tile01.heic,train
tile02,tile,10,data/fusiondata/img_jpg/tile02.jpg,data/fusiondata/audio/tile02.wav,data/fusiondata/img/tile02.heic,train
tile03,tile,10,data/fusiondata/img_jpg/tile03.jpg,data/fusiondata/audio/tile03.wav,data/fusiondata/img/tile03.heic,train
tile04,tile,10,data/fusiondata/img_jpg/tile04.jpg,data/fusiondata/audio/tile04.wav,data/fusiondata/img/tile04.heic,test
tile05,tile,10,data/fusiondata/img_jpg/tile05.jpg,data/fusiondata/audio/tile05.wav,data/fusiondata/img/tile05.heic,train
tile06,tile,10,data/fusiondata/img_jpg/tile06.jpg,data/fusiondata/audio/tile06.wav,data/fusiondata/img/tile06.heic,train
tile07,tile,10,data/fusiondata/img_jpg/tile07.jpg,data/fusiondata/audio/tile07.wav,data/fusiondata/img/tile07.heic,val
tile08,tile,10,data/fusiondata/img_jpg/tile08.jpg,data/fusiondata/audio/tile08.wav,data/fusiondata/img/tile08.heic,test
tile09,tile,10,data/fusiondata/img_jpg/tile09.jpg,data/fusiondata/audio/tile09.wav,data/fusiondata/img/tile09.heic,train
tile10,tile,10,data/fusiondata/img_jpg/tile10.jpg,data/fusiondata/audio/tile10.wav,data/fusiondata/img/tile10.heic,train
tile11,tile,10,data/fusiondata/img_jpg/tile11.jpg,data/fusiondata/audio/tile11.wav,data/fusiondata/img/tile11.heic,train
tile12,tile,10,data/fusiondata/img_jpg/tile12.jpg,data/fusiondata/audio/tile12.wav,data/fusiondata/img/tile12.heic,train
tile13,tile,10,data/fusiondata/img_jpg/tile13.jpg,data/fusiondata/audio/tile13.wav,data/fusiondata/img/tile13.heic,train
tile14,tile,10,data/fusiondata/img_jpg/tile14.jpg,data/fusiondata/audio/tile14.wav,data/fusiondata/img/tile14.heic,train
tile15,tile,10,data/fusiondata/img_jpg/tile15.jpg,data/fusiondata/audio/tile15.wav,data/fusiondata/img/tile15.heic,train
tile16,tile,10,data/fusiondata/img_jpg/tile16.jpg,data/fusiondata/audio/tile16.wav,data/fusiondata/img/tile16.heic,train
tile17,tile,10,data/fusiondata/img_jpg/tile17.jpg,data/fusiondata/audio/tile17.wav,data/fusiondata/img/tile17.heic,train
tile18,tile,10,data/fusiondata/img_jpg/tile18.jpg,data/fusiondata/audio/tile18.wav,data/fusiondata/img/tile18.heic,train
tile19,tile,10,data/fusiondata/img_jpg/tile19.jpg,data/fusiondata/audio/tile19.wav,data/fusiondata/img/tile19.heic,train
tile20,tile,10,data/fusiondata/img_jpg/tile20.jpg,data/fusiondata/audio/tile20.wav,data/fusiondata/img/tile20.heic,val
tile21,tile,10,data/fusiondata/img_jpg/tile21.jpg,data/fusiondata/audio/tile21.wav,data/fusiondata/img/tile21.heic,train
tile22,tile,10,data/fusiondata/img_jpg/tile22.jpg,data/fusiondata/audio/tile22.wav,data/fusiondata/img/tile22.heic,train
wood01,wood,11,data/fusiondata/img_jpg/wood01.jpg,data/fusiondata/audio/wood01.wav,data/fusiondata/img/wood01.heic,train
wood02,wood,11,data/fusiondata/img_jpg/wood02.jpg,data/fusiondata/audio/wood02.wav,data/fusiondata/img/wood02.heic,train
wood03,wood,11,data/fusiondata/img_jpg/wood03.jpg,data/fusiondata/audio/wood03.wav,data/fusiondata/img/wood03.heic,train
wood04,wood,11,data/fusiondata/img_jpg/wood04.jpg,data/fusiondata/audio/wood04.wav,data/fusiondata/img/wood04.heic,train
wood05,wood,11,data/fusiondata/img_jpg/wood05.jpg,data/fusiondata/audio/wood05.wav,data/fusiondata/img/wood05.heic,train
wood06,wood,11,data/fusiondata/img_jpg/wood06.jpg,data/fusiondata/audio/wood06.wav,data/fusiondata/img/wood06.heic,test
wood07,wood,11,data/fusiondata/img_jpg/wood07.jpg,data/fusiondata/audio/wood07.wav,data/fusiondata/img/wood07.heic,val
wood08,wood,11,data/fusiondata/img_jpg/wood08.jpg,data/fusiondata/audio/wood08.wav,data/fusiondata/img/wood08.heic,train
wood09,wood,11,data/fusiondata/img_jpg/wood09.jpg,data/fusiondata/audio/wood09.wav,data/fusiondata/img/wood09.heic,train
wood10,wood,11,data/fusiondata/img_jpg/wood10.jpg,data/fusiondata/audio/wood10.wav,data/fusiondata/img/wood10.heic,train
wood11,wood,11,data/fusiondata/img_jpg/wood11.jpg,data/fusiondata/audio/wood11.wav,data/fusiondata/img/wood11.heic,train
wood12,wood,11,data/fusiondata/img_jpg/wood12.jpg,data/fusiondata/audio/wood12.wav,data/fusiondata/img/wood12.heic,train
wood13,wood,11,data/fusiondata/img_jpg/wood13.jpg,data/fusiondata/audio/wood13.wav,data/fusiondata/img/wood13.heic,val
wood14,wood,11,data/fusiondata/img_jpg/wood14.jpg,data/fusiondata/audio/wood14.wav,data/fusiondata/img/wood14.heic,test
wood15,wood,11,data/fusiondata/img_jpg/wood15.jpg,data/fusiondata/audio/wood15.wav,data/fusiondata/img/wood15.heic,train
wood16,wood,11,data/fusiondata/img_jpg/wood16.jpg,data/fusiondata/audio/wood16.wav,data/fusiondata/img/wood16.heic,test
wood17,wood,11,data/fusiondata/img_jpg/wood17.jpg,data/fusiondata/audio/wood17.wav,data/fusiondata/img/wood17.heic,train
wood18,wood,11,data/fusiondata/img_jpg/wood18.jpg,data/fusiondata/audio/wood18.wav,data/fusiondata/img/wood18.heic,train
wood19,wood,11,data/fusiondata/img_jpg/wood19.jpg,data/fusiondata/audio/wood19.wav,data/fusiondata/img/wood19.heic,train
wood20,wood,11,data/fusiondata/img_jpg/wood20.jpg,data/fusiondata/audio/wood20.wav,data/fusiondata/img/wood20.heic,train
wood21,wood,11,data/fusiondata/img_jpg/wood21.jpg,data/fusiondata/audio/wood21.wav,data/fusiondata/img/wood21.heic,train
wood22,wood,11,data/fusiondata/img_jpg/wood22.jpg,data/fusiondata/audio/wood22.wav,data/fusiondata/img/wood22.heic,train
wood23,wood,11,data/fusiondata/img_jpg/wood23.jpg,data/fusiondata/audio/wood23.wav,data/fusiondata/img/wood23.heic,train
wood24,wood,11,data/fusiondata/img_jpg/wood24.jpg,data/fusiondata/audio/wood24.wav,data/fusiondata/img/wood24.heic,train
wood25,wood,11,data/fusiondata/img_jpg/wood25.jpg,data/fusiondata/audio/wood25.wav,data/fusiondata/img/wood25.heic,train
wood26,wood,11,data/fusiondata/img_jpg/wood26.jpg,data/fusiondata/audio/wood26.wav,data/fusiondata/img/wood26.heic,train
wood27,wood,11,data/fusiondata/img_jpg/wood27.jpg,data/fusiondata/audio/wood27.wav,data/fusiondata/img/wood27.heic,train
wood28,wood,11,data/fusiondata/img_jpg/wood28.jpg,data/fusiondata/audio/wood28.wav,data/fusiondata/img/wood28.heic,val
wood29,wood,11,data/fusiondata/img_jpg/wood29.jpg,data/fusiondata/audio/wood29.wav,data/fusiondata/img/wood29.heic,train
wood30,wood,11,data/fusiondata/img_jpg/wood30.jpg,data/fusiondata/audio/wood30.wav,data/fusiondata/img/wood30.heic,train
woodgrain01,woodgrain,12,data/fusiondata/img_jpg/woodgrain01.jpg,data/fusiondata/audio/woodgrain01.wav,data/fusiondata/img/woodgrain01.heic,test
woodgrain02,woodgrain,12,data/fusiondata/img_jpg/woodgrain02.jpg,data/fusiondata/audio/woodgrain02.wav,data/fusiondata/img/woodgrain02.heic,test
woodgrain03,woodgrain,12,data/fusiondata/img_jpg/woodgrain03.jpg,data/fusiondata/audio/woodgrain03.wav,data/fusiondata/img/woodgrain03.heic,train
woodgrain04,woodgrain,12,data/fusiondata/img_jpg/woodgrain04.jpg,data/fusiondata/audio/woodgrain04.wav,data/fusiondata/img/woodgrain04.heic,train
woodgrain05,woodgrain,12,data/fusiondata/img_jpg/woodgrain05.jpg,data/fusiondata/audio/woodgrain05.wav,data/fusiondata/img/woodgrain05.heic,train
woodgrain06,woodgrain,12,data/fusiondata/img_jpg/woodgrain06.jpg,data/fusiondata/audio/woodgrain06.wav,data/fusiondata/img/woodgrain06.heic,train
woodgrain07,woodgrain,12,data/fusiondata/img_jpg/woodgrain07.jpg,data/fusiondata/audio/woodgrain07.wav,data/fusiondata/img/woodgrain07.heic,train
woodgrain08,woodgrain,12,data/fusiondata/img_jpg/woodgrain08.jpg,data/fusiondata/audio/woodgrain08.wav,data/fusiondata/img/woodgrain08.heic,val
woodgrain09,woodgrain,12,data/fusiondata/img_jpg/woodgrain09.jpg,data/fusiondata/audio/woodgrain09.wav,data/fusiondata/img/woodgrain09.heic,train
woodgrain10,woodgrain,12,data/fusiondata/img_jpg/woodgrain10.jpg,data/fusiondata/audio/woodgrain10.wav,data/fusiondata/img/woodgrain10.heic,val
woodgrain11,woodgrain,12,data/fusiondata/img_jpg/woodgrain11.jpg,data/fusiondata/audio/woodgrain11.wav,data/fusiondata/img/woodgrain11.heic,train
woodgrain12,woodgrain,12,data/fusiondata/img_jpg/woodgrain12.jpg,data/fusiondata/audio/woodgrain12.wav,data/fusiondata/img/woodgrain12.heic,train
woodgrain13,woodgrain,12,data/fusiondata/img_jpg/woodgrain13.jpg,data/fusiondata/audio/woodgrain13.wav,data/fusiondata/img/woodgrain13.heic,train
woodgrain14,woodgrain,12,data/fusiondata/img_jpg/woodgrain14.jpg,data/fusiondata/audio/woodgrain14.wav,data/fusiondata/img/woodgrain14.heic,train
woodgrain15,woodgrain,12,data/fusiondata/img_jpg/woodgrain15.jpg,data/fusiondata/audio/woodgrain15.wav,data/fusiondata/img/woodgrain15.heic,train
woodgrain16,woodgrain,12,data/fusiondata/img_jpg/woodgrain16.jpg,data/fusiondata/audio/woodgrain16.wav,data/fusiondata/img/woodgrain16.heic,train
